LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER
DATE,TIME,T_CASE,PA,T_PA,PUMP_POSITIVE_PRESSURE,PUMP_NEGATIVE_PRESSURE,FLOW,PUMP_TIME,PUMP_SETPOINT,PUMP_CURRENT,SUB_PRESSURE,SUB_FLOW,VSO_FLOW_SETPOINT,VSO_PRESSURE_SETPOINT,PORT1_CURRENT,PORT2_CURRENT,PORT3_CURRENT,PORT4_CURRENT,PORT5_CURRENT,PORT6_CURRENT,PORT7_CURRENT,PORT8_CURRENT,SOL_CURRENT,12VDC_CURRENT,VIN,VOUT,VSO_FLOW,VSO_PRESSURE,5V_VOLTAGE,12V_VOLTAGE,FLOW_PRESSURE,SUB_FLOW_PRESSURE,LATITUDE,LONGITUDE,SATELLITES,ALTITUDE,CO2,CO2_DRY,H2O,T_CELL,PA_CELL,CO2_ABS,H2O_ABS,DEWPOINT,VIN,FLOW,TA,TB,VIN,MOTOR_CURRENT,STATE,DIAG
[YYYYMMDD],[HHMMSS],[C],[kPa],[C],[kPa],[kPa],[L+1M-1],[H],[#],[A],[kPa],[L+1M-1],[#],[#],[A],[A],[A],[A],[A],[A],[A],[A],[A],[A],[V],[V],[V],[V],[V],[V],[kPa],[kPa],[degrees],[degrees],[#],[m],[umol+1mol-1],[umol+1mol-1],[mmol+1mol-1],[C],[kPa],[#],[#],[C],[V],[L+1M-1],[C],[C],[V],[A],[#],[#]
20220125,000220,0,99.9785,21.3125,18.79955,-16.09753,2.570216,95.04562,255,0.5848061,-0.123817,1.574748,95,103,0.01492036,0.01416237,0.01304534,0.01543898,0.01551877,0.01607728,0.001077138,0.001276608,0.2496566,0.5543271,23.67736,24.37628,4.274265,4.420067,5.02052,12.06571,4.310769,1.884557,39.94039,-5.774887,17,267.5,452.647,455.1602,5.52144,51.5467,99.6752,0.07160425,0.03373837,-1.48964,11.31943,0.7337812,-0.25,2.13,24.36,0,5,0
20220125,000221,0,99.97225,21.3125,18.7284,-16.08018,2.568758,95.04562,255,0.5604708,0.02982225,1.598622,95,103,0.01543898,0.01384322,0.01539908,0.01448152,0.0153193,0.01535919,0.001236714,0.000718092,0.2498162,0.6014419,23.67912,24.37918,4.275872,4.422076,5.02052,12.06695,4.30815,1.943918,39.94039,-5.774887,17,267.5,452.65,455.1575,5.50901,51.5467,99.6717,0.07160187,0.03367734,-1.52075,11.30684,0.7343054,-0.25,2.12,24.35,0,5,0
20220125,000222,0,99.97725,21.3125,18.51321,-15.92572,2.568174,95.04562,255,0.5962158,-0.3560216,1.601733,95,103,0.0139629,0.0139629,0.01539908,0.01476078,0.01523951,0.01452142,0.00119682,0.002633004,0.2430741,0.581854,23.67036,24.36842,4.275872,4.422076,5.032928,12.0653,4.314261,1.943918,39.94039,-5.774887,17,267.5,453.31,455.8258,5.5193,51.5534,99.678,0.07168001,0.03372842,-1.49454,11.30768,0.7344868,-0.25,2.12,24.36,0,5,0
20220125,000223,0,99.9795,21.3125,18.29455,-16.40643,2.564212,95.04562,255,0.5797795,0.399953,1.605022,95,103,0.01535919,0.0146411,0.01496025,0.01444163,0.01611718,0.01631665,0.000877668,0.001635654,0.2450688,0.5283561,23.65228,24.36925,4.275671,4.422076,5.02052,12.06323,4.309023,1.966614,39.94039,-5.774885,17,267.5,453.001,455.5039,5.49471,51.5434,99.6774,0.07164609,0.03361052,-1.5553,11.31608,0.7336025,-0.25,2.12,24.35,0,5,0
20220125,000224,0,99.97375,21.3125,18.72493,-16.33528,2.569479,95.04562,255,0.5698858,0.3947153,1.58576,95,103,0.01519961,0.0146012,0.01416237,0.01440173,0.0159576,0.01515972,0.001436184,0.001476078,0.2488588,0.7521216,23.64878,24.3829,4.276474,4.422076,5.02176,12.06405,4.310769,1.920348,39.94039,-5.774885,17,267.5,453.443,455.9543,5.5077,51.5401,99.6772,0.0716964,0.03367335,-1.52325,11.30349,0.7352045,-0.25,2.12,24.35,0,5,0
20220125,000225,0,99.97625,21.3125,18.76831,-15.99514,2.569651,95.04562,255,0.5630639,-0.3359438,1.587963,95,103,0.01543898,0.01480067,0.01400279,0.01511983,0.01631665,0.01519961,0.001316502,0.001156926,0.2445901,0.6479583,23.65695,24.39572,4.275872,4.421674,5.022588,12.06157,4.309896,1.911619,39.94039,-5.774885,17,267.5,453.482,456.0003,5.52255,51.5467,99.6732,0.07169694,0.03374308,-1.48717,11.32531,0.7322412,-0.25,2.12,24.36,0,5,0
20220125,000226,0,99.97425,21.3125,18.62601,-16.0177,2.569961,95.04562,255,0.5573591,0.0062526,1.565552,95,103,0.01500014,0.01492036,0.01420226,0.01496025,0.0146012,0.01611718,0.000757986,0.001276608,0.2464252,0.6071867,23.65928,24.38166,4.277077,4.422076,5.006456,12.0624,4.316007,1.865352,39.94039,-5.774885,17,267.6,452.588,455.0985,5.51633,51.5534,99.6757,0.07159686,0.0337134,-1.50215,11.31608,0.7351192,-0.25,2.12,24.36,0,5,0
20220125,000227,0,99.97575,21.3125,18.61733,-16.2381,2.562557,95.04562,255,0.5877583,0.3021826,1.589792,95,103,0.01436184,0.01440173,0.01440173,0.01444163,0.01639643,0.01551877,0.001156926,0.00139629,0.248021,0.6581313,23.66336,24.38083,4.278683,4.422879,5.01721,12.06116,4.291564,1.928205,39.94039,-5.774885,12,267.6,453.88,456.3948,5.51008,51.55,99.6724,0.07174063,0.03368247,-1.51801,11.30265,0.7333934,-0.24,2.12,24.36,0,5,0
20220125,000228,0,99.9725,21.3125,18.35355,-16.42205,2.564435,95.04562,255,0.5523723,0.5378792,1.603957,95,103,0.01488046,0.01384322,0.01496025,0.01496025,0.01567834,0.0152794,0.001476078,0.00099735,0.2490582,0.6588095,23.68495,24.3829,4.277478,4.42308,5.025897,12.06323,4.307277,1.966614,39.94039,-5.774887,16,267.6,453.19,455.7003,5.50868,51.5434,99.6737,0.07166481,0.03367668,-1.52129,11.30433,0.734139,-0.24,2.12,24.35,0,5,0
20220125,000229,0,99.975,21.3125,18.57568,-16.07844,2.566284,95.04979,255,0.552492,-0.3315791,1.597883,95,103,0.01519961,0.01535919,0.01428205,0.01511983,0.01559855,0.01555866,0.000837774,0.00099735,0.2434731,0.5658964,23.68495,24.38,4.278282,4.422879,5.023415,12.06571,4.305532,1.935188,39.94039,-5.774887,16,267.7,453.116,455.6274,5.51191,51.5434,99.6782,0.0716598,0.03369373,-1.51271,11.31524,0.7342928,-0.24,2.13,24.35,0,5,0
20220125,000230,0,99.975,21.3125,18.77352,-16.24504,2.570246,95.04979,255,0.560391,0.3021826,1.600035,95,103,0.01432195,0.01472089,0.01448152,0.01515972,0.01452142,0.01547887,0.002273958,0.001875018,0.2471433,0.6187958,23.65695,24.38166,4.277077,4.423281,5.025897,12.0653,4.311642,1.952647,39.94039,-5.774887,16,267.6,453.576,456.0912,5.51474,51.5467,99.678,0.07171094,0.03370702,-1.50576,11.32531,0.734952,-0.24,2.13,24.35,0,5,0
20220125,000231,0,99.97375,21.3125,18.70757,-16.25892,2.568771,95.04979,255,0.5773858,0.3912235,1.578428,95,103,0.01551877,0.01372354,0.01504004,0.01440173,0.01587781,0.0153193,0.002353746,0.000757986,0.2466646,0.5882769,23.64762,24.38745,4.277478,4.422879,5.018038,12.0653,4.309023,1.902889,39.94039,-5.774885,16,267.7,453.063,455.5822,5.52953,51.5401,99.6747,0.07165188,0.03377771,-1.4698,11.32363,0.7345668,-0.24,2.12,24.36,0,5,0
20220125,000232,0,99.9825,21.3125,18.27719,-15.99167,2.564758,95.04979,255,0.5708432,-0.2739643,1.601751,95,103,0.01539908,0.01511983,0.01504004,0.01515972,0.01472089,0.01631665,0.000718092,0.000917562,0.2486992,0.5319865,23.65345,24.38166,4.278282,4.423481,5.012661,12.0624,4.311642,1.945664,39.94039,-5.774885,17,267.7,454.835,457.3563,5.51269,51.5534,99.6717,0.0718472,0.03369451,-1.51168,11.34293,0.7337828,-0.24,2.12,24.36,0,5,0
20220125,000233,0,99.978,21.3125,18.54271,-16.26933,2.569002,95.04979,255,0.561149,0.2847236,1.608153,95,103,0.01496025,0.01384322,0.01543898,0.01575813,0.01496025,0.01515972,0.001037244,0.002433534,0.2423162,0.5653778,23.66862,24.36842,4.278683,4.423682,5.033342,12.0653,4.316007,1.971852,39.94039,-5.774885,17,267.7,452.675,455.1997,5.5463,51.5567,99.6722,0.07160383,0.03385627,-1.42893,11.29006,0.7336104,-0.24,2.12,24.35,0,5,0
20220125,000234,0,99.97575,21.3125,18.81343,-16.46544,2.569887,95.04979,255,0.5524122,0.5343874,1.568029,95,103,0.01400279,0.01523951,0.01404269,0.01539908,0.01559855,0.01543898,0.001515972,0.001476078,0.2477816,0.5303509,23.65286,24.3829,4.276273,4.421875,5.018452,12.06157,4.309023,1.881065,39.94039,-5.774887,17,267.6,453.475,455.9914,5.51849,51.5434,99.6745,0.07169765,0.03372419,-1.49701,11.31859,0.7346245,-0.24,2.12,24.35,0,5,0
20220125,000235,0,99.97725,21.3125,18.78913,-16.08018,2.569341,95.04979,255,0.589354,-0.2530136,1.579511,95,103,0.01480067,0.01507993,0.01388311,0.01523951,0.01623686,0.01571824,0.001436184,0.00119682,0.2486593,0.7242357,23.66278,24.39944,4.277277,4.423682,5.023415,12.06323,4.30815,1.893287,39.94039,-5.774887,17,267.6,453.197,455.712,5.51887,51.5501,99.6762,0.07166648,0.03372604,-1.49584,11.31188,0.7344591,-0.23,2.12,24.35,0,5,0
20220125,000236,0,99.973,21.3125,18.54271,-16.04026,2.568557,95.04979,255,0.5885562,0.04204355,1.588244,95,103,0.01456131,0.01484057,0.01456131,0.01551877,0.01543898,0.017314,0.000957456,0.001476078,0.2434731,0.6701394,23.66862,24.37918,4.279085,4.423682,5.02176,12.06364,4.314261,1.919475,39.94039,-5.774887,17,267.6,454.721,457.2448,5.51968,51.55,99.6774,0.07183927,0.03373039,-1.49366,11.31524,0.7349312,-0.23,2.12,24.36,0,5,0
20220125,000237,0,99.97725,21.3125,18.71625,-16.50361,2.571933,95.04979,255,0.5482234,0.5439898,1.621914,95,103,0.01547887,0.01488046,0.01472089,0.01484057,0.01575813,0.01496025,0.00159576,0.001436184,0.248779,0.7027727,23.65462,24.38166,4.278282,4.425088,5.021347,12.06033,4.319499,2.010262,39.94039,-5.774889,16,267.6,453.333,455.8459,5.51262,51.5467,99.6792,0.07168448,0.03369719,-1.51083,11.33957,0.733289,-0.24,2.12,24.35,0,5,0
20220125,000238,0,99.97375,21.3125,18.78913,-16.27107,2.570694,95.04979,255,0.5494999,0.2969449,1.60118,95,103,0.01488046,0.01432195,0.01432195,0.01504004,0.01599749,0.01507993,0.001436184,0.001436184,0.249138,0.6497137,23.67795,24.38497,4.278482,4.423281,5.023415,12.06736,4.312515,1.955266,39.94039,-5.774889,16,267.5,454.29,456.8131,5.52323,51.55,99.671,0.07178593,0.03374535,-1.4858,11.31104,0.7348531,-0.23,2.12,24.36,0,5,0
20220125,000239,0,99.97475,21.3125,18.70237,-15.97085,2.564012,95.04979,255,0.5448722,-0.3595135,1.575559,95,103,0.01559855,0.01424216,0.01456131,0.0146411,0.01719431,0.01535919,0.001436184,0.001077138,0.2432337,0.6622803,23.67678,24.38414,4.280089,4.424486,5.022174,12.06902,4.29331,1.881938,39.9404,-5.774889,16,267.5,452.973,455.491,5.52803,51.5401,99.679,0.0716449,0.03377193,-1.47289,11.35468,0.7334833,-0.23,2.12,24.36,0,5,0
20220125,000240,0,99.97525,21.3125,18.35702,-16.39255,2.564692,95.04979,255,0.5685294,0.4104285,1.597695,95,103,0.01448152,0.01492036,0.01452142,0.01492036,0.01424216,0.01535919,0.001635654,0.001675548,0.2489785,0.7037302,23.6797,24.38207,4.279687,4.424285,5.018452,12.06654,4.30815,1.949155,39.94039,-5.774889,16,267.6,453.627,456.1448,5.51981,51.5467,99.67,0.07171094,0.03372878,-1.49438,11.31356,0.7345503,-0.23,2.12,24.36,0,5,0
20220125,000241,0,99.9805,21.3125,18.449,-16.09579,2.565871,95.04979,255,0.5785029,-0.3228495,1.609113,95,103,0.01440173,0.01488046,0.01472089,0.0139629,0.01543898,0.01607728,0.001515972,0.001476078,0.2424358,0.6000856,23.68262,24.38248,4.27788,4.423281,5.018452,12.06778,4.309023,1.96225,39.9404,-5.774889,16,267.5,455.055,457.582,5.52249,51.5467,99.675,0.07187551,0.03374338,-1.48707,11.32027,0.7345205,-0.23,2.12,24.35,0,5,0
20220125,000242,0,99.976,21.3125,18.72666,-16.02117,2.572844,95.04979,255,0.5523324,-0.3167389,1.590024,95,103,0.01559855,0.01472089,0.01424216,0.0152794,0.01687516,0.01519961,0.001037244,0.001156926,0.2489386,0.5178241,23.68495,24.38,4.278683,4.424486,5.02631,12.06736,4.322117,1.916856,39.9404,-5.774889,16,267.5,453.745,456.2627,5.51804,51.5467,99.6809,0.07173228,0.03372389,-1.49723,11.3144,0.7346573,-0.23,2.12,24.35,0,5,0
20220125,000243,0,99.976,21.3125,18.77872,-16.31446,2.568987,95.04979,255,0.5617474,0.3606703,1.572003,95,103,0.01468099,0.01432195,0.01404269,0.01492036,0.01575813,0.01523951,0.001156926,0.001117032,0.2428348,0.6158437,23.68495,24.38248,4.279888,4.424084,5.017624,12.06695,4.307277,1.887176,39.9404,-5.77489,17,267.5,453.844,456.3629,5.51942,51.5501,99.6764,0.07173961,0.03372878,-1.49445,11.32111,0.7346058,-0.22,2.12,24.36,0,5,0
20220125,000244,0,99.98275,21.3125,18.71972,-16.21901,2.570589,95.05396,255,0.5598325,0.3257523,1.577036,95,103,0.01476078,0.01356396,0.01440173,0.01583792,0.01480067,0.01543898,0.001117032,0.000877668,0.2478614,0.5727981,23.64703,24.38,4.280089,4.424285,5.025897,12.06075,4.315134,1.898524,39.9404,-5.77489,17,267.5,453.888,456.4096,5.52491,51.5534,99.6767,0.07174432,0.03375506,-1.48088,11.32782,0.7337871,-0.23,2.12,24.35,0,5,0
20220125,000245,0,99.97225,21.3125,18.54444,-16.00555,2.567547,95.05396,255,0.5720401,-0.3237225,1.626253,95,103,0.01523951,0.01535919,0.01440173,0.01440173,0.01539908,0.01547887,0.001156926,0.000678198,0.2474226,0.5439148,23.65462,24.38331,4.279487,4.425289,5.017624,12.06405,4.310769,2.003278,39.9404,-5.77489,17,267.6,453.954,456.4791,5.53169,51.5467,99.6787,0.07175434,0.03378892,-1.46392,11.31691,0.7351762,-0.23,2.12,24.35,0,5,0
20220125,000246,0,99.97575,21.3125,18.54097,-16.35784,2.566937,95.05396,255,0.5587953,0.3720186,1.605281,95,103,0.01472089,0.01368364,0.01428205,0.01515972,0.01635654,0.01496025,0.001476078,0.000678198,0.245388,0.5194199,23.66453,24.39076,4.28029,4.425289,5.010592,12.06571,4.309023,1.966614,39.9404,-5.77489,17,267.6,454.041,456.5619,5.52158,51.5467,99.6727,0.0717597,0.03373826,-1.48962,11.31943,0.733438,-0.23,2.12,24.35,0,5,0
20220125,000247,0,99.97425,21.3125,18.88632,-16.25719,2.571738,95.05396,255,0.5578378,0.2532974,1.573985,95,103,0.01543898,0.01507993,0.0146411,0.0146012,0.01523951,0.01691506,0.001077138,0.00099735,0.2483003,0.7342491,23.65403,24.38621,4.280089,4.425289,5.01597,12.06488,4.312515,1.889795,39.9404,-5.77489,17,267.6,453.892,456.4112,5.51955,51.5467,99.6777,0.07174653,0.03373009,-1.49395,11.29509,0.7354634,-0.23,2.12,24.36,0,5,0
20220125,000248,0,99.9755,21.3125,18.6503,-15.99514,2.569945,95.05396,255,0.5872796,-0.2870586,1.584615,95,103,0.01500014,0.01456131,0.01452142,0.01472089,0.01551877,0.01539908,0.001555866,0.001715442,0.2432337,0.6514291,23.65345,24.3829,4.279687,4.424084,5.006043,12.06447,4.315134,1.904635,39.9404,-5.77489,17,267.6,454.871,457.3982,5.52513,51.5501,99.6805,0.07185835,0.03375763,-1.47983,11.32782,0.7339438,-0.22,2.13,24.36,0,5,0
20220125,000249,0,99.97575,21.3125,18.57395,-16.41858,2.568854,95.05396,255,0.5762289,0.4121743,1.607855,95,103,0.01519961,0.01468099,0.01416237,0.01551877,0.01639643,0.01655601,0.001476078,0.00139629,0.2478215,0.6589292,23.6447,24.38,4.279487,4.42549,5.022588,12.06075,4.314261,1.973598,39.9404,-5.77489,17,267.6,454.05,456.5752,5.53071,51.5434,99.6777,0.07176489,0.03378415,-1.46647,11.30265,0.7346269,-0.22,2.12,24.35,0,5,0
20220125,000250,0,99.97625,21.3125,18.64683,-16.29884,2.567816,95.05396,255,0.5662155,0.2716294,1.6166,95,103,0.01504004,0.01472089,0.01472089,0.01384322,0.0146411,0.01551877,0.00099735,0.001436184,0.2478614,0.6408971,23.66803,24.38166,4.279285,4.424887,5.023001,12.06612,4.30815,1.99193,39.9404,-5.77489,17,267.6,454.335,456.8621,5.53146,51.5467,99.6742,0.07179397,0.0337863,-1.46512,11.31608,0.7344211,-0.23,2.12,24.35,0,5,0
20220125,000251,0,99.981,21.3125,18.82905,-16.03853,2.570237,95.05396,255,0.5739151,-0.2870586,1.58235,95,103,0.01408258,0.0153193,0.01496025,0.01504004,0.01551877,0.01555866,0.001316502,0.001236714,0.2433534,0.6442482,23.68203,24.38166,4.281093,4.425088,5.02176,12.06819,4.309896,1.899397,39.9404,-5.77489,17,267.6,454.505,457.026,5.5161,51.5434,99.6767,0.07181537,0.0337134,-1.5026,11.31356,0.7350928,-0.22,2.12,24.35,0,5,0
20220125,000252,0,99.97075,21.3125,18.47676,-16.24157,2.566056,95.05396,255,0.5801784,0.3632891,1.588606,95,103,0.0146012,0.01408258,0.01436184,0.01408258,0.01607728,0.01500014,0.001236714,0.001356396,0.2478614,0.685339,23.67095,24.3829,4.279888,4.426092,5.011834,12.0624,4.30815,1.926459,39.9404,-5.77489,18,267.6,454.163,456.6978,5.55022,51.5501,99.6752,0.07177496,0.03387666,-1.41891,11.2909,0.7334856,-0.22,2.12,24.36,0,5,0
20220125,000253,0,99.9735,21.3125,18.38305,-16.25198,2.56526,95.05396,255,0.5827317,0.3388466,1.601934,95,103,0.01408258,0.01420226,0.01432195,0.01504004,0.01555866,0.01412248,0.00099735,0.001356396,0.2460263,0.5325051,23.67328,24.38166,4.28049,4.42549,5.025069,12.06364,4.309023,1.957885,39.9404,-5.77489,18,267.6,453.51,456.0303,5.52665,51.5501,99.6772,0.07170254,0.03376389,-1.47653,11.32111,0.7350683,-0.22,2.12,24.35,0,5,0
20220125,000254,0,99.9755,21.3125,18.68848,-16.39255,2.569579,95.05396,255,0.5425185,0.3877318,1.604428,95,103,0.01480067,0.01380332,0.01436184,0.01515972,0.01535919,0.01555866,0.000718092,0.001117032,0.2482205,0.5858434,23.67212,24.37918,4.279687,4.424084,5.02176,12.06612,4.312515,1.964869,39.9404,-5.77489,18,267.6,454.576,457.1072,5.53757,51.5467,99.6705,0.07181847,0.03381449,-1.45061,11.32195,0.7347528,-0.22,2.13,24.36,0,5,0
20220125,000255,0,99.9765,21.3125,18.64683,-16.03158,2.568853,95.05396,255,0.5661358,-0.00858755,1.604015,95,103,0.01468099,0.01356396,0.01432195,0.01440173,0.0146411,0.01575813,0.00119682,0.000837774,0.2484997,0.5723193,23.68436,24.38166,4.280692,4.425891,5.018452,12.06571,4.311642,1.956139,39.9404,-5.77489,18,267.6,456.066,458.6,5.52559,51.5467,99.6742,0.07198882,0.03375804,-1.47956,11.34461,0.7334893,-0.22,2.13,24.35,0,5,0
20220125,000256,0,99.97325,21.3125,18.59824,-16.37693,2.569934,95.05396,255,0.5702448,0.3973342,1.600004,95,103,0.01448152,0.01507993,0.01539908,0.01567834,0.01559855,0.01511983,0.001476078,0.002433534,0.2432337,0.5657368,23.66803,24.36594,4.28029,4.425088,5.033342,12.06033,4.31688,1.954393,39.9404,-5.77489,18,267.6,454.563,457.0934,5.53597,51.5501,99.6774,0.07182157,0.03380883,-1.45358,11.31775,0.7345794,-0.22,2.12,24.35,0,5,0
20220125,000257,0,99.9775,21.3125,18.7041,-16.15133,2.571538,95.05396,255,0.5610692,0.2375844,1.54834,95,103,0.01547887,0.01452142,0.01551877,0.01492036,0.01615707,0.01555866,0.00079788,0.000877668,0.2480609,0.6216682,23.66745,24.38166,4.28029,4.426293,5.020106,12.06488,4.318625,1.829561,39.9404,-5.77489,14,267.6,454.496,457.0233,5.52996,51.5534,99.6782,0.071814,0.03377986,-1.46826,11.34545,0.7331904,-0.22,2.12,24.36,0,5,0
20220125,000258,0,99.97675,21.3125,18.63989,-16.20165,2.568514,95.05396,255,0.5552846,0.2183795,1.574985,95,103,0.01472089,0.01428205,0.01436184,0.0146411,0.01515972,0.01551877,0.001635654,0.000877668,0.248779,0.7245947,23.66103,24.38497,4.28049,4.426092,5.020933,12.06323,4.310769,1.891541,39.9404,-5.77489,18,267.7,454.168,456.6958,5.53499,51.5601,99.6747,0.07177347,0.03380239,-1.45636,11.30097,0.7360752,-0.22,2.13,24.35,0,5,0
20220125,000259,0,99.9795,21.3125,18.67633,-16.042,2.571207,95.05813,255,0.5417206,-0.297534,1.607818,95,103,0.01539908,0.01416237,0.01488046,0.01408258,0.01519961,0.01551877,0.001077138,0.001156926,0.2425954,0.668783,23.65928,24.38331,4.281495,4.426092,5.022588,12.06199,4.318625,1.959631,39.9404,-5.77489,18,267.7,454.772,457.2983,5.5245,51.5434,99.6727,0.07184255,0.03375256,-1.48245,11.28838,0.7325961,-0.22,2.12,24.35,0,5,0
20220125,000300,0,99.97675,21.3125,18.51668,-16.35958,2.568739,95.05813,255,0.5604309,0.3964612,1.569859,95,103,0.0152794,0.01416237,0.01535919,0.01432195,0.01543898,0.01504004,0.00099735,0.001117032,0.2474226,0.6381444,23.65053,24.39324,4.281695,4.427498,5.020933,12.0624,4.316007,1.882811,39.9404,-5.774892,18,267.7,455.356,457.8912,5.5367,51.5467,99.6719,0.0719074,0.03381079,-1.45254,11.31188,0.7361987,-0.21,2.12,24.36,0,5,0
20220125,000301,0,99.9755,21.3125,18.64163,-16.34916,2.569071,95.05813,255,0.5618272,0.4401087,1.605454,95,103,0.01488046,0.01452142,0.01543898,0.01472089,0.0146012,0.01500014,0.001077138,0.00079788,0.2479811,0.6597271,23.67795,24.38083,4.28049,4.427096,5.015556,12.06405,4.312515,1.96836,39.9404,-5.774892,18,267.7,455.52,458.0479,5.5189,51.55,99.6777,0.0719294,0.03372669,-1.49556,11.32111,0.7336384,-0.21,2.12,24.35,0,5,0
20220125,000302,0,99.97675,21.3125,18.80302,-16.25198,2.568718,95.05813,255,0.5848061,0.08219925,1.59889,95,103,0.01416237,0.01444163,0.01360385,0.01519961,0.01655601,0.01567834,0.001117032,0.000757986,0.2445901,0.6451657,23.67912,24.37835,4.281093,4.42549,5.01597,12.06364,4.305532,1.945664,39.9404,-5.774892,18,267.7,454.435,456.9627,5.53164,51.5434,99.6732,0.07180506,0.03378713,-1.4648,11.29929,0.7351738,-0.21,2.12,24.36,0,5,0
20220125,000303,0,99.97475,21.3125,18.54097,-16.15133,2.57059,95.05813,255,0.5604708,0.1756049,1.581258,95,103,0.01468099,0.01472089,0.01511983,0.01444163,0.01543898,0.01480067,0.001117032,0.002034594,0.2461859,0.6122532,23.66745,24.38,4.28049,4.425891,5.015556,12.06075,4.321244,1.905508,39.9404,-5.774892,18,267.7,455.205,457.7392,5.53645,51.5434,99.6722,0.07189107,0.03380996,-1.45312,11.32531,0.7341104,-0.21,2.12,24.36,0,5,0
20220125,000304,0,99.97475,21.3125,18.54097,-16.12009,2.566952,95.05813,255,0.559633,0.09442055,1.6206,95,103,0.0152794,0.01432195,0.01515972,0.01519961,0.01631665,0.01591771,0.001515972,0.001077138,0.2446699,0.6001254,23.64995,24.37876,4.280692,4.426494,5.024242,12.06405,4.309023,1.998041,39.9404,-5.774892,18,267.7,455.51,458.0443,5.53273,51.5501,99.6767,0.07192761,0.03379297,-1.46165,11.32027,0.7340598,-0.21,2.12,24.36,0,5,0
20220125,000305,0,99.97325,21.3125,18.80996,-16.44808,2.571968,95.05813,255,0.5571197,0.5343874,1.579864,95,103,0.01368364,0.0152794,0.01496025,0.0146012,0.01607728,0.01627675,0.00079788,0.001156926,0.2447497,0.5494601,23.68378,24.37628,4.283102,4.427297,5.018038,12.06736,4.316007,1.909,39.9404,-5.774892,18,267.7,454.954,457.4827,5.52732,51.5434,99.6755,0.07186514,0.03376704,-1.47514,11.30936,0.7345641,-0.21,2.12,24.35,0,5,0
20220125,000306,0,99.9745,21.3125,18.60518,-15.95523,2.569731,95.05813,255,0.5766279,-0.2076201,1.576197,95,103,0.01424216,0.01488046,0.01472089,0.01547887,0.01555866,0.0146012,0.00139629,0.000678198,0.2484598,0.5469866,23.65462,24.38331,4.281495,4.427498,5.017624,12.05992,4.316007,1.886303,39.9404,-5.774892,18,267.7,456.022,458.5612,5.53725,51.5467,99.6705,0.07198119,0.03381294,-1.4514,11.32615,0.7339919,-0.21,2.13,24.35,0,5,0
20220125,000307,0,99.97375,21.3125,18.59651,-16.07323,2.570168,95.05813,255,0.5765082,0.1363222,1.59884,95,103,0.01480067,0.01420226,0.01440173,0.01504004,0.01543898,0.01547887,0.00099735,0.001117032,0.2427949,0.5815349,23.66512,24.38042,4.282298,4.427699,5.01142,12.06157,4.317753,1.946537,39.9404,-5.774892,17,267.7,455.424,457.9575,5.53218,51.5534,99.674,0.07191539,0.03378916,-1.46337,11.30265,0.7351597,-0.21,2.12,24.36,0,5,0
20220125,000308,0,99.97975,21.3125,18.60518,-16.4394,2.568613,95.05813,255,0.552492,0.5361332,1.591167,95,103,0.01567834,0.01404269,0.01511983,0.01372354,0.01563845,0.01559855,0.000957456,0.001077138,0.2471832,0.5434361,23.6482,24.37918,4.282298,4.427096,5.022174,12.0624,4.312515,1.936061,39.9404,-5.774892,17,267.7,455.339,457.8723,5.53266,51.5567,99.6759,0.07190681,0.03379184,-1.46193,11.33286,0.7342784,-0.21,2.12,24.36,0,5,0
20220125,000309,0,99.97775,21.3125,18.75269,-16.2086,2.568939,95.05813,255,0.5767077,0.1310845,1.579006,95,103,0.01420226,0.01504004,0.01376343,0.01480067,0.01492036,0.01647622,0.001635654,0.000718092,0.2476619,0.6993817,23.66162,24.38621,4.282298,4.428503,5.017624,12.06281,4.30815,1.899397,39.9404,-5.774892,17,267.7,455.954,458.4891,5.52931,51.5501,99.6695,0.07197225,0.03377414,-1.47104,11.31859,0.7334841,-0.21,2.12,24.36,0,5,0
20220125,000310,0,99.97675,21.3125,18.78913,-16.07844,2.569088,95.05813,255,0.5645001,-0.1639726,1.568011,95,103,0.01468099,0.0146411,0.01504004,0.01511983,0.01535919,0.01539908,0.001356396,0.001156926,0.2470635,0.6061096,23.65112,24.38662,4.282499,4.428301,5.022588,12.06405,4.307277,1.867971,39.9404,-5.774892,17,267.7,455.551,458.0901,5.5429,51.5501,99.6767,0.07193232,0.03384191,-1.43668,11.29761,0.7361584,-0.2,2.12,24.36,0,5,0
